payment_id,order_id,payment_date,payment_method,payment_status,amount
773673,598535,2025-08-30 00:00:00,UPI,Success,66530.79
773674,571182,2025-11-28 00:00:00,Debit Card,Failed,26108.2
773675,564466,2025-06-05 00:00:00,Wallet,Failed,14672.43
773676,523366,2025-06-29 00:00:00,Debit Card,Success,28782.31
773677,518873,2025-01-14 00:00:00,COD,Success,47903.43
773678,569328,2026-06-03 00:00:00,Net Banking,Refunded,15950.68
773679,543560,2026-04-15 00:00:00,UPI,,49514.62
773680,594554,2025-07-14 00:00:00,Wallet,Failed,73234.09
773681,521601,2026-06-12 00:00:00,UPI,success,29410.59
773682,580481,2025-09-10 00:00:00,upi,Success,74672.82
773683,522107,2025-05-05 00:00:00,Credit Card,Success,59988.82
773684,516153,2026-03-09 00:00:00,Net Banking,Success,43282.87
773685,530407,2026-03-10 00:00:00,Wallet,Pending,54579.74
773686,575198,2025-03-27 00:00:00,UPI,Success,58193.98
773687,517197,2025-06-30 00:00:00,Net Banking,Success,52637.36
773688,566593,2026-08-05 00:00:00,Debit Card,Success,13591.45
773689,526768,2026-02-03 00:00:00,Credit Card,Success,66319.03
773690,593864,2026-01-23 00:00:00,COD,Pending,69507.3
773691,560030,2026-05-13 00:00:00,,Failed,26718.99
773692,561404,2026-02-03 00:00:00,COD,Success,73552.45
773693,518823,2026-06-09 00:00:00,Credit Card,Success,7358.3
773694,516997,2026-03-22 00:00:00,COD,Success,24045.56
773695,516714,2025-06-14 00:00:00,Cash on Delivery,Success,15539.81
773696,592028,2026-07-09 00:00:00,UPI,Success,42366.09
773697,520798,2026-05-16 00:00:00,UPI,Success,64740.38
773698,502886,2025-03-15 00:00:00,UPI,Success,24388.4
773699,548337,2025-02-13 00:00:00,Credit Card,Refunded,36341.6
773700,539205,2025-05-21 00:00:00,Credit Card,Refunded,41847.03
773701,535531,2025-07-14 00:00:00,UPI,Success,42745.14
773702,525419,2026-07-04 00:00:00,UPI,Success,46317.37
773703,556843,2025-09-03 00:00:00,Credit Card,Success,38553.97
773704,544256,2025-03-25 00:00:00,UPI,Failed,16499.8
773705,576815,2026-07-15 00:00:00,COD,Failed,39064.88
773706,592464,2025-07-29 00:00:00,UPI,Success,16349.79
773707,547361,2025-12-01 00:00:00,Credit Card,Success,79048.52
773708,586750,2025-11-29 00:00:00,Net Banking,Success,54518.05
773709,568911,2025-05-08 00:00:00,Cash on Delivery,Refunded,34113.44
773710,518600,2025-04-27 00:00:00,COD,success,17027.21
773711,577457,2025-12-11 00:00:00,Debit Card,Failed,39816.37
773712,500135,2025-03-25 00:00:00,UPI,Success,24453.92
773713,505071,2025-12-29 00:00:00,Cash on Delivery,Success,22109.0
773714,555005,2025-08-13 00:00:00,COD,Success,18721.54
773715,509273,2026-08-14 00:00:00,Net Banking,Success,39106.92
773716,572864,2025-08-13 00:00:00,COD,Success,14578.42
773717,582684,2025-05-30 00:00:00,Debit Card,Success,35487.18
773718,542654,2025-09-23 00:00:00,Wallet,Success,43304.34
773719,539656,2026-07-03 00:00:00,UPI,Success,40672.95
773720,571252,2025-07-02 00:00:00,Credit Card,Success,61715.54
773721,536836,2025-09-30 00:00:00,UPI,Success,14867.71
773722,548185,2026-08-18 00:00:00,COD,success,71146.91
773723,533742,2025-06-22 00:00:00,Debit Card,Success,19228.4
773724,501232,2026-04-05 00:00:00,UPI,Success,44532.13
773725,582818,2025-04-10 00:00:00,Debit Card,Success,19713.49
773726,512566,2025-04-05 00:00:00,Credit Card,Refunded,26651.43
773727,599659,2026-02-20 00:00:00,COD,Success,13876.51
773728,506198,2025-01-29 00:00:00,upi,Refunded,5607.85
773729,548110,2025-12-01 00:00:00,Credit Card,Success,60508.45
773730,515035,2026-06-01 00:00:00,UPI,Success,44765.47
773731,529091,2025-07-09 00:00:00,Credit Card,Success,23103.1
773732,529278,2025-04-30 00:00:00,Debit Card,Success,62581.49
773733,595596,2025-11-27 00:00:00,UPI,Success,24823.27
773734,580630,2026-04-07 00:00:00,,Failed,37126.59
773735,529117,2026-04-09 00:00:00,Debit Card,Pending,35495.26
773736,582517,2025-08-21 00:00:00,COD,Success,66398.77
773737,565629,2025-02-25 00:00:00,Debit Card,Success,64865.92
773738,575281,2025-03-28 00:00:00,UPI,Success,64150.15
773739,515810,2025-12-20 00:00:00,UPI,Pending,44345.84
773740,501733,2026-08-27 00:00:00,Wallet,Refunded,70730.39
773741,530209,2025-02-27 00:00:00,UPI,Pending,30191.34
773742,592231,2025-11-24 00:00:00,Credit Card,Success,42158.17
773743,547281,2025-01-21 00:00:00,Wallet,Failed,18611.87
773744,565051,2026-08-01 00:00:00,Wallet,Failed,53891.97
773745,583881,2025-03-29 00:00:00,,Success,51073.95
773746,581595,2025-09-22 00:00:00,Credit Card,Success,15007.61
773747,532768,2026-03-19 00:00:00,COD,Success,25618.85
773748,549528,2025-09-05 00:00:00,Credit Card,Success,38093.99
773749,506481,2026-06-15 00:00:00,,Success,64812.19
773750,540607,2026-05-17 00:00:00,COD,Refunded,41259.29
773751,575442,2026-04-10 00:00:00,UPI,Failed,64803.36
773752,584371,2026-08-31 00:00:00,UPI,Pending,32413.94
773753,528079,2025-05-19 00:00:00,UPI,Success,48787.34
773754,505898,2025-05-15 00:00:00,Credit Card,Success,37582.88
773755,571448,2026-06-18 00:00:00,Credit Card,Success,57999.52
773756,500757,2025-11-10 00:00:00,COD,Success,28719.93
773757,563967,2025-10-10 00:00:00,Credit Card,Success,72815.06
773758,516956,2025-03-01 00:00:00,COD,Success,63270.18
773759,588944,2025-09-16 00:00:00,COD,Success,25316.87
773760,574107,2026-06-28 00:00:00,Wallet,Success,35617.46
773761,537447,2025-07-04 00:00:00,Credit Card,Success,60230.97
773762,599071,2025-09-09 00:00:00,UPI,Success,69415.02
773763,509153,2025-07-18 00:00:00,Credit Card,Success,49881.68
773764,522599,2025-12-02 00:00:00,UPI,Success,71041.65
773765,595098,2025-03-12 00:00:00,Net Banking,success,58633.32
773766,591301,2025-08-15 00:00:00,UPI,Success,7946.69
773767,569774,2026-06-15 00:00:00,Credit Card,Pending,28495.21
773768,533001,2026-03-15 00:00:00,Credit Card,Success,12655.37
773769,599863,2025-03-01 00:00:00,Credit Card,Success,43271.35
773770,519888,2025-05-19 00:00:00,Net Banking,Success,47785.08
773771,576985,2026-07-10 00:00:00,UPI,Success,25156.6
773772,599765,2025-07-15 00:00:00,Credit Card,Failed,6033.27
773773,549162,2025-09-23 00:00:00,Net Banking,Success,77084.08
773774,599868,2025-12-22 00:00:00,Net Banking,Success,41818.54
773775,557142,2025-07-25 00:00:00,upi,Pending,32021.76
773776,566334,2025-08-15 00:00:00,Credit Card,Success,27731.79
773777,511749,2025-05-18 00:00:00,UPI,Success,41216.34
773778,548732,2025-01-19 00:00:00,Wallet,Success,24236.94
773779,540900,2026-03-18 00:00:00,Credit Card,Success,16256.58
773780,590332,2026-05-27 00:00:00,COD,Success,61554.51
773781,583928,2025-06-09 00:00:00,COD,Success,37097.81
773782,580143,2025-03-24 00:00:00,Wallet,Success,1373.65
773783,516395,2025-04-25 00:00:00,UPI,Refunded,54629.16
773784,503663,2025-06-21 00:00:00,Debit Card,Success,22384.36
773785,572555,2025-03-25 00:00:00,Debit Card,Success,53028.51
773786,586288,2026-03-20 00:00:00,UPI,Failed,65958.22
773787,556985,2025-02-26 00:00:00,UPI,Success,71809.76
773788,591550,2025-08-12 00:00:00,Debit Card,Pending,70013.54
773789,576614,2026-03-25 00:00:00,Credit Card,Failed,48051.54
773790,586602,2025-04-12 00:00:00,UPI,Failed,63873.41
773791,554745,2025-04-27 00:00:00,upi,Success,27511.57
773792,531919,2025-08-13 00:00:00,UPI,Success,35080.07
773793,595169,2025-08-02 00:00:00,Wallet,Refunded,64394.19
773794,531340,2026-05-25 00:00:00,UPI,Success,69660.6
773795,520901,2025-04-24 00:00:00,UPI,Failed,26160.52
773796,558512,2026-05-22 00:00:00,Credit Card,Success,25757.35
773797,522585,2026-03-14 00:00:00,Credit Card,Pending,26048.68
773798,556822,2025-05-30 00:00:00,upi,Success,22123.38
773799,517680,2026-02-10 00:00:00,,Success,19302.91
773800,596515,2025-08-17 00:00:00,Debit Card,Success,34981.5
773801,562935,2026-07-12 00:00:00,Credit Card,Refunded,73941.83
773802,531768,2026-04-20 00:00:00,UPI,Failed,44038.76
773803,522538,2025-06-17 00:00:00,upi,Success,66563.68
773804,510747,2025-01-23 00:00:00,UPI,Success,9522.06
773805,527953,2025-05-17 00:00:00,Debit Card,Failed,1498.37
773806,537643,2026-05-13 00:00:00,Net Banking,Failed,17172.62
773807,509111,2025-11-22 00:00:00,upi,Success,53515.8
773808,588896,2025-01-11 00:00:00,Credit Card,Success,70099.66
773809,508336,2026-07-22 00:00:00,UPI,Success,999999.0
773810,515201,2025-02-05 00:00:00,UPI,Success,67206.65
773811,539577,2025-06-30 00:00:00,Credit Card,Failed,69962.6
773812,518212,2026-08-04 00:00:00,UPI,Pending,63875.46
773813,591076,2025-12-11 00:00:00,Credit Card,Success,75548.1
773814,559016,2025-02-06 00:00:00,Cash on Delivery,Success,14782.42
773815,582436,2026-04-01 00:00:00,,Failed,42095.6
773816,565593,2026-02-08 00:00:00,upi,Success,31629.92
773817,502733,2025-01-09 00:00:00,UPI,Success,
773818,598820,2026-01-25 00:00:00,Cash on Delivery,Success,1242.52
773819,500103,2025-11-05 00:00:00,Credit Card,Success,41246.73
773820,598817,2025-04-12 00:00:00,Credit Card,Success,62130.97
773821,546559,2026-07-12 00:00:00,COD,Failed,52726.16
773822,522768,2026-01-27 00:00:00,,Success,43884.27
773823,595561,2026-07-17 00:00:00,UPI,Pending,63650.52
773824,561165,2025-12-13 00:00:00,Credit Card,Success,
773825,538981,2025-09-28 00:00:00,COD,Success,63092.93
773826,520917,2026-06-07 00:00:00,Debit Card,Success,60239.16
773827,539630,2025-04-06 00:00:00,UPI,Failed,13879.99
773828,523978,2025-01-26 00:00:00,UPI,Success,13065.59
773829,584536,2025-11-28 00:00:00,Credit Card,Success,46919.16
773830,589568,2026-05-18 00:00:00,COD,Success,22708.01
773831,582127,2025-02-13 00:00:00,Credit Card,Success,44044.23
773832,558568,2025-01-12 00:00:00,Credit Card,Success,58917.37
773833,571655,2026-05-25 00:00:00,UPI,Success,34088.43
773834,525804,2026-06-26 00:00:00,UPI,Refunded,52295.74
773835,558272,2025-09-21 00:00:00,Credit Card,Success,2033.51
773836,560356,2026-02-07 00:00:00,,Success,79356.93
773837,516589,2026-04-27 00:00:00,UPI,success,47374.36
773838,540455,2026-08-05 00:00:00,Debit Card,Success,50312.21
773839,500989,2025-02-15 00:00:00,COD,Success,72636.66
773840,593636,2026-01-02 00:00:00,UPI,Success,66626.95
773841,547717,2026-07-26 00:00:00,Net Banking,Refunded,9739.11
773842,568377,2026-04-23 00:00:00,upi,Success,40688.64
773843,577812,2026-03-31 00:00:00,Net Banking,Success,16798.94
773844,507546,2026-05-23 00:00:00,upi,Refunded,64346.07
773845,564838,2026-06-19 00:00:00,Credit Card,,42016.87
773846,583834,2025-08-27 00:00:00,upi,Success,
773847,562132,2026-08-26 00:00:00,,Pending,72400.05
773848,510109,2025-11-16 00:00:00,UPI,Success,71529.49
773849,528876,2025-12-20 00:00:00,COD,Success,37878.65
773850,545300,2026-07-26 00:00:00,Credit Card,Success,46255.04
773851,562859,2026-03-24 00:00:00,Debit Card,Success,17050.18
773852,583291,2025-05-21 00:00:00,Credit Card,Refunded,45601.55
773853,552407,2025-04-29 00:00:00,Net Banking,Pending,5117.95
773854,595241,2026-05-13 00:00:00,Credit Card,Success,17978.84
773855,568099,2025-07-22 00:00:00,Credit Card,Success,67205.45
773856,556655,2025-03-08 00:00:00,UPI,Success,32199.47
773857,578466,2025-11-12 00:00:00,,Success,41719.23
773858,595580,2026-03-08 00:00:00,Debit Card,Success,66177.87
773859,551484,2025-02-22 00:00:00,Debit Card,Success,25281.93
773860,559597,2025-09-23 00:00:00,Net Banking,Success,16925.81
773861,568450,2025-08-11 00:00:00,UPI,Success,61897.26
773862,523976,2025-12-14 00:00:00,UPI,Success,46653.61
773863,554649,2025-08-18 00:00:00,UPI,Success,50073.93
773864,589909,2025-07-11 00:00:00,,Success,12401.39
773865,569302,2025-04-04 00:00:00,UPI,Refunded,79571.66
773866,598498,2026-08-11 00:00:00,Debit Card,Refunded,8522.12
773867,571687,2025-10-05 00:00:00,Net Banking,Success,3239.75
773868,508169,2026-03-07 00:00:00,UPI,Success,21755.19
773869,552974,2026-05-30 00:00:00,UPI,Success,17051.8
773870,510958,2026-04-18 00:00:00,Net Banking,Success,8478.8
773871,576550,2026-05-06 00:00:00,Credit Card,Success,9288.92
773872,507559,2026-06-20 00:00:00,Debit Card,Success,27268.5
773873,538647,2025-02-19 00:00:00,Wallet,Success,35879.69
773874,565400,2025-02-09 00:00:00,Wallet,Pending,2248.73
773875,569075,2025-12-31 00:00:00,Net Banking,Pending,18791.34
773876,553342,2025-12-18 00:00:00,Debit Card,Success,74184.18
773877,517426,2025-01-07 00:00:00,Debit Card,Pending,31360.57
773878,528701,2025-01-07 00:00:00,UPI,Success,38404.62
773879,588869,2026-06-20 00:00:00,UPI,Failed,46319.88
773880,535553,2025-01-23 00:00:00,Wallet,Failed,592.88
773881,521528,2025-04-18 00:00:00,UPI,Refunded,35730.34
773882,571200,2026-04-04 00:00:00,Wallet,Success,67642.26
773883,572099,2026-03-16 00:00:00,Credit Card,Success,57536.9
773884,596899,2026-02-03 00:00:00,Net Banking,Pending,21905.54
773885,593441,2025-05-14 00:00:00,upi,Failed,71648.76
773886,516027,2026-03-24 00:00:00,UPI,Success,65105.3
773887,570812,2025-07-24 00:00:00,Credit Card,Success,12627.04
773888,561136,2025-02-10 00:00:00,UPI,Success,73739.95
773889,598263,2025-03-11 00:00:00,COD,Refunded,7907.61
773890,536534,2025-01-04 00:00:00,COD,Success,73909.75
773891,542580,2025-05-21 00:00:00,UPI,Success,40793.59
773892,579188,2026-06-03 00:00:00,Cash on Delivery,Failed,20543.64
773893,586903,2026-01-24 00:00:00,UPI,Success,37420.59
773894,548680,2026-01-29 00:00:00,Debit Card,Failed,70720.04
773895,599573,2025-12-10 00:00:00,UPI,Success,10779.94
773896,594011,2025-02-24 00:00:00,Credit Card,success,18355.36
773897,568139,2026-08-20 00:00:00,UPI,Success,13194.52
773898,563251,2026-02-07 00:00:00,Debit Card,Success,68563.35
773899,538857,2025-06-13 00:00:00,Net Banking,Failed,13568.79
773900,581891,2025-01-10 00:00:00,Debit Card,Success,47858.44
773901,575849,2025-03-28 00:00:00,Credit Card,Refunded,62780.78
773902,513223,2026-02-11 00:00:00,Debit Card,Success,2384.71
773903,584848,2025-07-27 00:00:00,Net Banking,Success,20451.64
773904,565142,2025-03-20 00:00:00,UPI,Failed,63359.99
773905,570030,2026-08-02 00:00:00,Debit Card,success,16963.87
773906,597268,2025-07-22 00:00:00,Debit Card,Success,77974.94
773907,542180,2026-01-29 00:00:00,Credit Card,Success,18329.76
773908,594444,2026-01-30 00:00:00,Credit Card,Success,10838.56
773909,509120,2026-04-04 00:00:00,UPI,Failed,73516.55
773910,595984,2025-12-18 00:00:00,Debit Card,Refunded,62714.64
773911,520423,2026-06-04 00:00:00,Debit Card,Failed,24453.63
773912,596984,2025-05-07 00:00:00,Debit Card,Success,69017.91
773913,593127,2025-05-28 00:00:00,Net Banking,Success,54813.49
773914,596707,2025-10-12 00:00:00,Debit Card,Success,13981.19
773915,553855,2025-11-12 00:00:00,Net Banking,Success,79211.79
773916,536208,2025-09-27 00:00:00,Net Banking,Success,79791.66
773917,559382,2025-05-17 00:00:00,Debit Card,Success,37755.84
773918,552082,2026-08-15 00:00:00,Credit Card,Success,77905.04
773919,527795,2025-06-08 00:00:00,Cash on Delivery,Refunded,629.4
773920,550605,2026-07-23 00:00:00,Credit Card,success,51981.41
773921,519378,2026-05-14 00:00:00,UPI,Pending,24464.58
773922,580096,2025-02-08 00:00:00,UPI,Success,52074.87
773923,528155,2026-06-08 00:00:00,Cash on Delivery,Failed,999999.0
773924,514305,2026-09-03 00:00:00,Credit Card,Success,57037.45
773925,590393,2025-05-18 00:00:00,upi,Success,14851.52
773926,512496,2026-03-22 00:00:00,upi,Success,6976.34
773927,546662,2025-01-28 00:00:00,UPI,Refunded,22368.19
773928,503321,2025-02-21 00:00:00,UPI,Success,33996.39
773929,568238,2025-01-29 00:00:00,UPI,Refunded,
773930,522977,2025-04-29 00:00:00,UPI,Success,71242.31
773931,598823,2025-04-01 00:00:00,UPI,Success,65207.53
773932,530675,2026-04-16 00:00:00,COD,Success,57450.84
773933,530239,2026-04-03 00:00:00,Credit Card,Success,78319.49
773934,552137,2025-01-26 00:00:00,UPI,Pending,60863.74
773935,567691,2025-03-01 00:00:00,Debit Card,Success,4819.03
773936,522743,2026-05-08 00:00:00,COD,Success,27391.34
773937,535671,2025-04-21 00:00:00,Debit Card,Success,55613.67
773938,581215,2026-03-25 00:00:00,Credit Card,Success,31885.3
773939,530461,2025-02-28 00:00:00,UPI,Success,61010.81
773940,535767,2025-07-20 00:00:00,UPI,Success,33907.11
773941,592610,2025-02-19 00:00:00,UPI,Success,69793.2
773942,507061,2026-04-09 00:00:00,UPI,Success,56524.71
773943,591808,2026-03-25 00:00:00,Debit Card,Pending,60698.05
773944,598435,2026-08-30 00:00:00,Credit Card,Success,16847.99
773945,536562,2026-03-17 00:00:00,Net Banking,Failed,45432.06
773946,519731,2026-05-12 00:00:00,Net Banking,Refunded,33237.71
773947,571434,2025-08-31 00:00:00,Cash on Delivery,Success,4156.13
773948,552861,2025-08-23 00:00:00,UPI,Success,999999.0
773949,520971,2025-02-25 00:00:00,Net Banking,Refunded,78751.82
773950,563775,2026-05-15 00:00:00,Net Banking,Success,73446.03
773951,542865,2026-08-19 00:00:00,Debit Card,Success,31258.39
773952,532726,2025-06-12 00:00:00,Net Banking,Success,13078.77
773953,562311,2025-07-24 00:00:00,UPI,Success,72023.52
773954,597748,2026-02-13 00:00:00,Credit Card,,42461.91
773955,575928,2026-03-23 00:00:00,Credit Card,Success,72980.34
773956,522838,2025-12-30 00:00:00,Credit Card,Success,58359.1
773957,523683,2026-07-11 00:00:00,Net Banking,Success,41388.41
773958,557303,2025-05-09 00:00:00,,Success,9320.47
773959,513414,2025-06-27 00:00:00,Net Banking,Success,31431.22
773960,546875,2025-08-25 00:00:00,Debit Card,Success,53174.61
773961,528780,2026-03-13 00:00:00,Debit Card,Success,9390.78
773962,565734,2025-02-14 00:00:00,UPI,Success,8912.79
773963,517219,2026-02-15 00:00:00,Credit Card,Success,23876.72
773964,522217,2025-01-11 00:00:00,UPI,Success,54059.37
773965,595530,2025-11-08 00:00:00,COD,Success,5253.77
773966,571656,2026-03-18 00:00:00,UPI,Success,5136.08
773967,500955,2025-05-22 00:00:00,Credit Card,Pending,45883.49
773968,533345,2025-07-07 00:00:00,Debit Card,Success,6586.09
773969,523819,2025-10-22 00:00:00,UPI,Success,46826.14
773970,519951,2026-08-02 00:00:00,Debit Card,Pending,57011.0
773971,535797,2026-05-15 00:00:00,Wallet,Success,31608.3
773972,544226,2026-04-17 00:00:00,UPI,success,75705.4
773973,514013,2025-08-07 00:00:00,Net Banking,Success,19362.51
773974,524878,2025-01-29 00:00:00,UPI,Success,53129.31
773975,582953,2025-06-08 00:00:00,UPI,Success,60131.5
773976,588603,2026-06-03 00:00:00,Wallet,Success,62583.09
773977,598525,2025-04-22 00:00:00,UPI,Pending,14847.08
773978,531983,2025-01-24 00:00:00,UPI,Pending,36827.45
773979,554207,2026-08-24 00:00:00,Net Banking,Failed,63420.82
773980,578035,2026-04-06 00:00:00,UPI,Success,75123.37
773981,592749,2026-01-26 00:00:00,Debit Card,Pending,3576.34
773982,553971,2025-02-23 00:00:00,Debit Card,Success,65994.77
773983,583063,2026-06-04 00:00:00,Credit Card,Success,12960.83
773984,539986,2026-06-30 00:00:00,,success,60443.74
773985,526290,2026-04-09 00:00:00,Debit Card,Success,74440.48
773986,587793,2026-07-16 00:00:00,Credit Card,Refunded,6540.75
773987,578515,2025-08-01 00:00:00,Wallet,Success,54879.81
773988,530172,2025-01-26 00:00:00,upi,Success,50548.46
773989,588410,2025-09-15 00:00:00,COD,Failed,29104.95
773990,595940,2026-08-10 00:00:00,UPI,Pending,30906.12
773991,595806,2025-05-29 00:00:00,COD,Success,53003.5
773992,585735,2025-11-03 00:00:00,UPI,Success,50849.4
773993,561213,2026-05-28 00:00:00,UPI,Success,20451.73
773994,530609,2025-09-02 00:00:00,COD,Success,69586.6
773995,527812,2026-02-27 00:00:00,Wallet,Success,16512.58
773996,547624,2025-06-12 00:00:00,Credit Card,Pending,11376.35
773997,558030,2026-04-04 00:00:00,COD,Success,9480.06
773998,562991,2026-06-16 00:00:00,UPI,Success,38457.9
773999,542905,2025-01-21 00:00:00,Net Banking,Success,3405.95
774000,549492,2025-08-23 00:00:00,Cash on Delivery,Success,10736.52
774001,556433,2026-08-17 00:00:00,upi,Success,75831.96
774002,557382,2026-07-12 00:00:00,COD,Success,71732.87
774003,512424,2025-06-20 00:00:00,COD,Refunded,44298.28
774004,520010,2025-08-26 00:00:00,UPI,Success,31705.14
774005,502229,2025-06-23 00:00:00,Credit Card,,48873.03
774006,596105,2025-03-04 00:00:00,,Success,75770.96
774007,516686,2026-02-21 00:00:00,Cash on Delivery,Success,49218.56
774008,583878,2025-07-27 00:00:00,Debit Card,Pending,72675.09
774009,502034,2025-08-21 00:00:00,COD,Success,40976.3
